entry_variant,model,population,cost_per_share_roundtrip,ambiguity_sensitivity,session_date,eligible_entries,executable_outcomes,unavailable_outcomes,mean_r,sum_r,wins,losses,zero_r_outcomes,status
MOMENTUM_AWAY_025,USD030_TARGET_2R,NATURAL,0,stop_first,2026-05-19,27,27,0,0.22222222222222222222222222222222222222222222222222222222222222222222222222222222,6.0000000000,11,16,0,AVAILABLE
MOMENTUM_AWAY_025,USD030_TARGET_2R,NATURAL,0,stop_first,2026-05-20,17,17,0,0.058823529411764705882352941176470588235294117647058823529411764705882352941176471,1.0000000000,6,11,0,AVAILABLE
MOMENTUM_AWAY_025,USD030_TARGET_2R,NATURAL,0,stop_first,2026-05-21,28,28,0,0.17857142857142857142857142857142857142857142857142857142857142857142857142857143,5.0000000000,11,17,0,AVAILABLE
MOMENTUM_AWAY_025,USD030_TARGET_2R,NATURAL,0,stop_first,2026-05-22,11,11,0,0.090909090909090909090909090909090909090909090909090909090909090909090909090909091,1.0000000000,4,7,0,AVAILABLE
MOMENTUM_AWAY_025,USD030_TARGET_2R,NATURAL,0,stop_first,2026-05-26,24,24,0,0.3750000000,9.0000000000,11,13,0,AVAILABLE
MOMENTUM_AWAY_025,USD030_TARGET_2R,NATURAL,0,stop_first,2026-05-27,23,23,0,0.56521739130434782608695652173913043478260869565217391304347826086956521739130435,13.0000000000,12,11,0,AVAILABLE
MOMENTUM_AWAY_025,USD030_TARGET_2R,NATURAL,0,stop_first,2026-05-28,7,7,0,0.71428571428571428571428571428571428571428571428571428571428571428571428571428571,5.0000000000,4,3,0,AVAILABLE
MOMENTUM_AWAY_025,USD030_TARGET_2R,NATURAL,0,stop_first,2026-05-29,11,11,0,-0.45454545454545454545454545454545454545454545454545454545454545454545454545454545,-5.0000000000,2,9,0,AVAILABLE
MOMENTUM_AWAY_025,USD030_TARGET_2R,NATURAL,0,stop_first,2026-06-01,10,10,0,1.4000000000,14.0000000000,8,2,0,AVAILABLE
MOMENTUM_AWAY_025,USD030_TARGET_2R,NATURAL,0,stop_first,2026-06-02,8,8,0,0.5000000000,4.0000000000,4,4,0,AVAILABLE
MOMENTUM_AWAY_025,USD030_TARGET_2R,NATURAL,0,stop_first,2026-06-03,12,12,0,-0.7500000000,-9.0000000000,1,11,0,AVAILABLE
MOMENTUM_AWAY_025,USD030_TARGET_2R,NATURAL,0,stop_first,2026-06-04,17,17,0,-0.64705882352941176470588235294117647058823529411764705882352941176470588235294118,-11.0000000000,2,15,0,AVAILABLE
MOMENTUM_AWAY_025,USD030_TARGET_2R,NATURAL,0,stop_first,2026-06-05,32,32,0,-0.3437500000,-11.0000000000,7,25,0,AVAILABLE
MOMENTUM_AWAY_025,USD030_TARGET_2R,NATURAL,0,stop_first,2026-06-08,27,27,0,0.88888888888888888888888888888888888888888888888888888888888888888888888888888889,24.0000000000,17,10,0,AVAILABLE
MOMENTUM_AWAY_025,USD030_TARGET_2R,NATURAL,0,stop_first,2026-06-09,51,51,0,-0.41176470588235294117647058823529411764705882352941176470588235294117647058823529,-21.0000000000,10,41,0,AVAILABLE
MOMENTUM_AWAY_025,USD030_TARGET_2R,NATURAL,0,stop_first,2026-06-10,34,34,0,0.76470588235294117647058823529411764705882352941176470588235294117647058823529412,26.0000000000,20,14,0,AVAILABLE
MOMENTUM_AWAY_025,USD030_TARGET_2R,NATURAL,0,stop_first,2026-06-11,39,39,0,-0.30769230769230769230769230769230769230769230769230769230769230769230769230769231,-12.0000000000,9,30,0,AVAILABLE
MOMENTUM_AWAY_025,USD030_TARGET_2R,NATURAL,0,stop_first,2026-06-12,56,56,0,0.017857142857142857142857142857142857142857142857142857142857142857142857142857143,1.0000000000,19,37,0,AVAILABLE
MOMENTUM_AWAY_025,USD030_TARGET_2R,NATURAL,0,stop_first,2026-06-15,12,12,0,-0.5000000000,-6.0000000000,2,10,0,AVAILABLE
MOMENTUM_AWAY_025,USD030_TARGET_2R,NATURAL,0,stop_first,2026-06-16,17,17,0,0.058823529411764705882352941176470588235294117647058823529411764705882352941176471,1.0000000000,6,11,0,AVAILABLE
MOMENTUM_AWAY_025,USD030_TARGET_2R,NATURAL,0,stop_first,2026-06-17,54,54,0,-0.16666666666666666666666666666666666666666666666666666666666666666666666666666667,-9.0000000000,15,39,0,AVAILABLE
MOMENTUM_AWAY_025,USD030_TARGET_2R,NATURAL,0,stop_first,2026-06-18,32,32,0,0.5937500000,19.0000000000,17,15,0,AVAILABLE
MOMENTUM_AWAY_025,USD030_TARGET_2R,NATURAL,0,stop_first,2026-06-22,43,43,0,-0.30232558139534883720930232558139534883720930232558139534883720930232558139534884,-13.0000000000,10,33,0,AVAILABLE
MOMENTUM_AWAY_025,USD030_TARGET_2R,NATURAL,0,stop_first,2026-06-23,42,42,0,-0.28571428571428571428571428571428571428571428571428571428571428571428571428571429,-12.0000000000,10,32,0,AVAILABLE
MOMENTUM_AWAY_025,USD030_TARGET_2R,NATURAL,0,stop_first,2026-06-24,54,54,0,-0.27777777777777777777777777777777777777777777777777777777777777777777777777777778,-15.0000000000,13,41,0,AVAILABLE
MOMENTUM_AWAY_025,USD030_TARGET_2R,NATURAL,0,stop_first,2026-06-25,59,59,0,-0.23728813559322033898305084745762711864406779661016949152542372881355932203389831,-14.0000000000,15,44,0,AVAILABLE
MOMENTUM_AWAY_025,USD030_TARGET_2R,NATURAL,0,stop_first,2026-06-26,30,30,0,-0.3000000000,-9.0000000000,7,23,0,AVAILABLE
MOMENTUM_AWAY_025,USD030_TARGET_2R,NATURAL,0,stop_first,2026-06-29,48,48,0,-0.1250000000,-6.0000000000,14,34,0,AVAILABLE
MOMENTUM_AWAY_025,USD030_TARGET_2R,NATURAL,0,stop_first,2026-06-30,19,19,0,0.10526315789473684210526315789473684210526315789473684210526315789473684210526316,2.0000000000,7,12,0,AVAILABLE
MOMENTUM_AWAY_025,USD030_TARGET_2R,NATURAL,0,stop_first,2026-07-01,31,31,0,-0.32258064516129032258064516129032258064516129032258064516129032258064516129032258,-10.0000000000,7,24,0,AVAILABLE
MOMENTUM_AWAY_025,USD030_TARGET_2R,NATURAL,0,stop_first,2026-07-02,56,56,0,-0.67857142857142857142857142857142857142857142857142857142857142857142857142857143,-38.0000000000,6,50,0,AVAILABLE
MOMENTUM_AWAY_025,USD030_TARGET_2R,NATURAL,0,stop_first,2026-07-06,37,37,0,0.21621621621621621621621621621621621621621621621621621621621621621621621621621622,8.0000000000,15,22,0,AVAILABLE
MOMENTUM_AWAY_025,USD030_TARGET_2R,NATURAL,0,stop_first,2026-07-07,35,35,0,-0.62571428571428571428571428571428571428571428571428571428571428571428571428571429,-21.9000000000,5,30,0,AVAILABLE
MOMENTUM_AWAY_025,USD030_TARGET_2R,NATURAL,0,stop_first,2026-07-08,47,47,0,-0.23404255319148936170212765957446808510638297872340425531914893617021276595744681,-11.0000000000,12,35,0,AVAILABLE
MOMENTUM_AWAY_025,USD030_TARGET_2R,NATURAL,0,stop_first,2026-07-09,38,38,0,0.026315789473684210526315789473684210526315789473684210526315789473684210526315789,1.0000000000,13,25,0,AVAILABLE
MOMENTUM_AWAY_025,USD030_TARGET_2R,NATURAL,0,stop_first,2026-07-10,42,42,0,-0.57142857142857142857142857142857142857142857142857142857142857142857142857142857,-24.0000000000,6,36,0,AVAILABLE
MOMENTUM_AWAY_025,USD030_TARGET_2R,NATURAL,0,stop_first,2026-07-13,46,46,0,-0.28260869565217391304347826086956521739130434782608695652173913043478260869565217,-13.0000000000,11,35,0,AVAILABLE
MOMENTUM_AWAY_025,USD030_TARGET_2R,NATURAL,0,stop_first,2026-07-14,40,40,0,0.2000000000,8.0000000000,16,24,0,AVAILABLE
MOMENTUM_AWAY_025,USD030_TARGET_2R,NATURAL,0,stop_first,2026-07-15,46,46,0,-0.28260869565217391304347826086956521739130434782608695652173913043478260869565217,-13.0000000000,11,35,0,AVAILABLE
MOMENTUM_AWAY_025,USD030_TARGET_2R,NATURAL,0,stop_first,2026-07-16,50,50,0,-0.3400000000,-17.0000000000,11,39,0,AVAILABLE
MOMENTUM_AWAY_025,USD030_TARGET_2R,NATURAL,0,stop_first,2026-07-17,37,37,0,-0.027027027027027027027027027027027027027027027027027027027027027027027027027027027,-1.0000000000,12,25,0,AVAILABLE
MOMENTUM_AWAY_025,USD030_TARGET_2R,NATURAL,0,stop_first,2026-07-20,46,46,0,-0.086956521739130434782608695652173913043478260869565217391304347826086956521739130,-4.0000000000,14,32,0,AVAILABLE
MOMENTUM_AWAY_025,USD030_TARGET_2R,NATURAL,0,stop_first,2026-07-21,49,49,0,-0.25884353741496598639455782312925170068027210884353741496598639455782312925170067,-12.683333333333333333333333333333333333333333333333333333333333333333333333333333,18,31,0,AVAILABLE
MOMENTUM_AWAY_025,USD030_TARGET_2R,NATURAL,0,stop_first,2026-07-22,59,59,0,-0.59322033898305084745762711864406779661016949152542372881355932203389830508474576,-35.0000000000,8,51,0,AVAILABLE
MOMENTUM_AWAY_025,USD030_TARGET_2R,NATURAL,0,stop_first,2026-07-23,64,64,0,0.2656250000,17.0000000000,27,37,0,AVAILABLE
MOMENTUM_AWAY_025,USD030_TARGET_2R,NATURAL,0,stop_first,2026-07-24,77,77,0,-0.33766233766233766233766233766233766233766233766233766233766233766233766233766234,-26.0000000000,17,60,0,AVAILABLE
MOMENTUM_AWAY_025,USD030_TARGET_2R,NATURAL,0,stop_first,2026-07-27,71,71,0,-0.28169014084507042253521126760563380281690140845070422535211267605633802816901408,-20.0000000000,17,54,0,AVAILABLE
MOMENTUM_AWAY_025,USD030_TARGET_2R,NATURAL,0,stop_first,2026-07-28,58,58,0,-0.27586206896551724137931034482758620689655172413793103448275862068965517241379310,-16.0000000000,14,44,0,AVAILABLE
MOMENTUM_AWAY_025,USD030_TARGET_2R,NATURAL,0,stop_first,2026-07-29,109,109,0,-0.25688073394495412844036697247706422018348623853211009174311926605504587155963303,-28.0000000000,27,82,0,AVAILABLE
MOMENTUM_AWAY_025,USD030_TARGET_2R,NATURAL,0,stop_first,2026-07-30,68,68,0,-0.2500000000,-17.0000000000,17,51,0,AVAILABLE
MOMENTUM_AWAY_025,USD030_TARGET_2R,NATURAL,0,stop_first,2026-07-31,90,90,0,0.16666666666666666666666666666666666666666666666666666666666666666666666666666667,15.0000000000,35,55,0,AVAILABLE
MOMENTUM_AWAY_025,USD030_TARGET_2R,NATURAL,0,stop_first,2026-08-03,34,34,0,0.14705882352941176470588235294117647058823529411764705882352941176470588235294118,5.0000000000,13,21,0,AVAILABLE
MOMENTUM_AWAY_025,USD030_TARGET_2R,NATURAL,0,stop_first,2026-08-04,1,1,0,-1.0000000000,-1.0000000000,0,1,0,AVAILABLE
MOMENTUM_AWAY_025,USD030_TARGET_2R,NATURAL,0,stop_first,2026-08-05,4,4,0,-0.2500000000,-1.0000000000,1,3,0,AVAILABLE
MOMENTUM_AWAY_025,USD030_TARGET_2R,NATURAL,0,stop_first,2026-08-06,17,17,0,0.058823529411764705882352941176470588235294117647058823529411764705882352941176471,1.0000000000,6,11,0,AVAILABLE
MOMENTUM_AWAY_025,USD030_TARGET_2R,NATURAL,0,stop_first,2026-08-07,13,13,0,-0.76923076923076923076923076923076923076923076923076923076923076923076923076923077,-10.0000000000,1,12,0,AVAILABLE
MOMENTUM_AWAY_025,USD030_TARGET_2R,NATURAL,0,stop_first,2026-08-10,17,17,0,0.58823529411764705882352941176470588235294117647058823529411764705882352941176471,10.0000000000,9,8,0,AVAILABLE
MOMENTUM_AWAY_025,USD030_TARGET_2R,NATURAL,0,stop_first,2026-08-11,13,13,0,0.38461538461538461538461538461538461538461538461538461538461538461538461538461538,5.0000000000,6,7,0,AVAILABLE
MOMENTUM_AWAY_025,USD030_TARGET_2R,NATURAL,0,stop_first,2026-08-12,12,12,0,0E-10,0E-10,4,8,0,AVAILABLE
MOMENTUM_AWAY_025,USD030_TARGET_2R,NATURAL,0,stop_first,2026-08-13,13,13,0,-0.53846153846153846153846153846153846153846153846153846153846153846153846153846154,-7.0000000000,2,11,0,AVAILABLE
MOMENTUM_AWAY_025,USD030_TARGET_2R,NATURAL,0,stop_first,2026-08-14,5,5,0,-0.4000000000,-2.0000000000,1,4,0,AVAILABLE
MOMENTUM_AWAY_025,USD030_TARGET_2R,NATURAL,0,stop_first,2026-08-17,17,17,0,-0.29411764705882352941176470588235294117647058823529411764705882352941176470588235,-5.0000000000,4,13,0,AVAILABLE
MOMENTUM_AWAY_025,USD030_TARGET_2R,NATURAL,0,stop_first,2026-08-18,17,17,0,-0.11764705882352941176470588235294117647058823529411764705882352941176470588235294,-2.0000000000,5,12,0,AVAILABLE
MOMENTUM_AWAY_025,USD030_TARGET_2R,NATURAL,0,stop_first,2026-08-19,34,34,0,0.058823529411764705882352941176470588235294117647058823529411764705882352941176471,2.0000000000,12,22,0,AVAILABLE
MOMENTUM_AWAY_025,USD030_TARGET_2R,NATURAL,0,stop_first,2026-08-20,12,12,0,0.7500000000,9.0000000000,7,5,0,AVAILABLE
MOMENTUM_AWAY_025,USD030_TARGET_2R,NATURAL,0,stop_first,2026-08-21,11,11,0,-0.18181818181818181818181818181818181818181818181818181818181818181818181818181818,-2.0000000000,3,8,0,AVAILABLE
MOMENTUM_AWAY_025,USD030_TARGET_2R,NATURAL,0,stop_first,2026-08-24,16,16,0,-0.2500000000,-4.0000000000,4,12,0,AVAILABLE
MOMENTUM_AWAY_025,USD030_TARGET_2R,NATURAL,0,stop_first,2026-08-25,13,13,0,0.23589743589743589743589743589743589743589743589743589743589743589743589743589743,3.0666666666666666666666666666666666666666666666666666666666666666666666666666666,6,7,0,AVAILABLE
MOMENTUM_AWAY_025,USD030_TARGET_2R,NATURAL,0,stop_first,2026-08-26,26,26,0,0.73076923076923076923076923076923076923076923076923076923076923076923076923076923,19.0000000000,15,11,0,AVAILABLE
MOMENTUM_AWAY_025,USD030_TARGET_2R,NATURAL,0,stop_first,2026-08-27,18,18,0,-0.58333333333333333333333333333333333333333333333333333333333333333333333333333333,-10.5000000000,3,15,0,AVAILABLE
MOMENTUM_AWAY_025,USD030_TARGET_2R,NATURAL,0,stop_first,2026-08-28,42,42,0,-0.14285714285714285714285714285714285714285714285714285714285714285714285714285714,-6.0000000000,12,30,0,AVAILABLE
MOMENTUM_AWAY_025,USD030_TARGET_2R,NATURAL,0,stop_first,2026-08-31,27,27,0,0.11111111111111111111111111111111111111111111111111111111111111111111111111111111,3.0000000000,10,17,0,AVAILABLE
MOMENTUM_AWAY_025,USD030_TARGET_2R,NATURAL,0,stop_first,2026-09-01,31,31,0,-0.51612903225806451612903225806451612903225806451612903225806451612903225806451613,-16.0000000000,5,26,0,AVAILABLE
MOMENTUM_AWAY_025,USD030_TARGET_2R,NATURAL,0,stop_first,2026-09-02,38,38,0,-0.098245614035087719298245614035087719298245614035087719298245614035087719298245613,-3.7333333333333333333333333333333333333333333333333333333333333333333333333333333,12,26,0,AVAILABLE
MOMENTUM_AWAY_025,USD030_TARGET_2R,NATURAL,0,stop_first,2026-09-03,26,26,0,0.15384615384615384615384615384615384615384615384615384615384615384615384615384615,4.0000000000,10,16,0,AVAILABLE
MOMENTUM_AWAY_025,USD030_TARGET_2R,NATURAL,0,stop_first,2026-09-04,17,17,0,0.058823529411764705882352941176470588235294117647058823529411764705882352941176471,1.0000000000,6,11,0,AVAILABLE
MOMENTUM_AWAY_025,USD030_TARGET_2R,NATURAL,0,target_first,2026-01-02,26,26,0,-0.53846153846153846153846153846153846153846153846153846153846153846153846153846154,-14.0000000000,4,22,0,AVAILABLE
MOMENTUM_AWAY_025,USD030_TARGET_2R,NATURAL,0,target_first,2026-01-05,18,18,0,0.3000000000,5.4000000000,8,10,0,AVAILABLE
MOMENTUM_AWAY_025,USD030_TARGET_2R,NATURAL,0,target_first,2026-01-06,24,24,0,0.1250000000,3.0000000000,9,15,0,AVAILABLE
MOMENTUM_AWAY_025,USD030_TARGET_2R,NATURAL,0,target_first,2026-01-07,20,20,0,-0.62833333333333333333333333333333333333333333333333333333333333333333333333333335,-12.566666666666666666666666666666666666666666666666666666666666666666666666666667,3,17,0,AVAILABLE
MOMENTUM_AWAY_025,USD030_TARGET_2R,NATURAL,0,target_first,2026-01-08,58,58,0,0.086206896551724137931034482758620689655172413793103448275862068965517241379310345,5.0000000000,21,37,0,AVAILABLE
MOMENTUM_AWAY_025,USD030_TARGET_2R,NATURAL,0,target_first,2026-01-09,21,21,0,0.28571428571428571428571428571428571428571428571428571428571428571428571428571429,6.0000000000,9,12,0,AVAILABLE
MOMENTUM_AWAY_025,USD030_TARGET_2R,NATURAL,0,target_first,2026-01-12,13,13,0,-1.0000000000,-13.0000000000,0,13,0,AVAILABLE
MOMENTUM_AWAY_025,USD030_TARGET_2R,NATURAL,0,target_first,2026-01-13,12,12,0,0E-10,0E-10,4,8,0,AVAILABLE
MOMENTUM_AWAY_025,USD030_TARGET_2R,NATURAL,0,target_first,2026-01-14,64,64,0,0.0781250000,5.0000000000,23,41,0,AVAILABLE
MOMENTUM_AWAY_025,USD030_TARGET_2R,NATURAL,0,target_first,2026-01-15,22,22,0,-0.45454545454545454545454545454545454545454545454545454545454545454545454545454545,-10.0000000000,4,18,0,AVAILABLE
MOMENTUM_AWAY_025,USD030_TARGET_2R,NATURAL,0,target_first,2026-01-16,18,18,0,0.16666666666666666666666666666666666666666666666666666666666666666666666666666667,3.0000000000,7,11,0,AVAILABLE
MOMENTUM_AWAY_025,USD030_TARGET_2R,NATURAL,0,target_first,2026-01-20,16,16,0,0.3125000000,5.0000000000,7,9,0,AVAILABLE
MOMENTUM_AWAY_025,USD030_TARGET_2R,NATURAL,0,target_first,2026-01-21,46,46,0,-0.41304347826086956521739130434782608695652173913043478260869565217391304347826087,-19.0000000000,9,37,0,AVAILABLE
MOMENTUM_AWAY_025,USD030_TARGET_2R,NATURAL,0,target_first,2026-01-22,59,59,0,0.11864406779661016949152542372881355932203389830508474576271186440677966101694915,7.0000000000,22,37,0,AVAILABLE
MOMENTUM_AWAY_025,USD030_TARGET_2R,NATURAL,0,target_first,2026-01-23,44,44,0,0.15909090909090909090909090909090909090909090909090909090909090909090909090909091,7.0000000000,17,27,0,AVAILABLE
MOMENTUM_AWAY_025,USD030_TARGET_2R,NATURAL,0,target_first,2026-01-26,21,21,0,-0.18412698412698412698412698412698412698412698412698412698412698412698412698412699,-3.8666666666666666666666666666666666666666666666666666666666666666666666666666667,6,15,0,AVAILABLE
MOMENTUM_AWAY_025,USD030_TARGET_2R,NATURAL,0,target_first,2026-01-27,11,11,0,0.90909090909090909090909090909090909090909090909090909090909090909090909090909091,10.0000000000,7,4,0,AVAILABLE
MOMENTUM_AWAY_025,USD030_TARGET_2R,NATURAL,0,target_first,2026-01-28,18,18,0,0E-10,0E-10,6,12,0,AVAILABLE
MOMENTUM_AWAY_025,USD030_TARGET_2R,NATURAL,0,target_first,2026-01-29,90,90,0,-0.066666666666666666666666666666666666666666666666666666666666666666666666666666667,-6.0000000000,28,62,0,AVAILABLE
MOMENTUM_AWAY_025,USD030_TARGET_2R,NATURAL,0,target_first,2026-01-30,114,114,0,0E-10,0E-10,38,76,0,AVAILABLE
MOMENTUM_AWAY_025,USD030_TARGET_2R,NATURAL,0,target_first,2026-02-02,30,30,0,-0.4488888888888888888888888888888888888888888888888888888888888888888888888888889,-13.466666666666666666666666666666666666666666666666666666666666666666666666666667,6,24,0,AVAILABLE
MOMENTUM_AWAY_025,USD030_TARGET_2R,NATURAL,0,target_first,2026-02-03,81,81,0,0.29629629629629629629629629629629629629629629629629629629629629629629629629629630,24.0000000000,35,46,0,AVAILABLE
MOMENTUM_AWAY_025,USD030_TARGET_2R,NATURAL,0,target_first,2026-02-04,112,112,0,0.098214285714285714285714285714285714285714285714285714285714285714285714285714286,11.0000000000,41,71,0,AVAILABLE
MOMENTUM_AWAY_025,USD030_TARGET_2R,NATURAL,0,target_first,2026-02-05,36,36,0,-0.16666666666666666666666666666666666666666666666666666666666666666666666666666667,-6.0000000000,10,26,0,AVAILABLE
MOMENTUM_AWAY_025,USD030_TARGET_2R,NATURAL,0,target_first,2026-02-06,70,70,0,0.028571428571428571428571428571428571428571428571428571428571428571428571428571429,2.0000000000,24,46,0,AVAILABLE
MOMENTUM_AWAY_025,USD030_TARGET_2R,NATURAL,0,target_first,2026-02-09,31,31,0,-0.51612903225806451612903225806451612903225806451612903225806451612903225806451613,-16.0000000000,5,26,0,AVAILABLE
MOMENTUM_AWAY_025,USD030_TARGET_2R,NATURAL,0,target_first,2026-02-10,39,39,0,-0.15384615384615384615384615384615384615384615384615384615384615384615384615384615,-6.0000000000,11,28,0,AVAILABLE
MOMENTUM_AWAY_025,USD030_TARGET_2R,NATURAL,0,target_first,2026-02-11,56,56,0,0.33928571428571428571428571428571428571428571428571428571428571428571428571428571,19.0000000000,25,31,0,AVAILABLE
MOMENTUM_AWAY_025,USD030_TARGET_2R,NATURAL,0,target_first,2026-02-12,76,76,0,-0.52631578947368421052631578947368421052631578947368421052631578947368421052631579,-40.0000000000,12,64,0,AVAILABLE
MOMENTUM_AWAY_025,USD030_TARGET_2R,NATURAL,0,target_first,2026-02-13,65,65,0,0.61538461538461538461538461538461538461538461538461538461538461538461538461538462,40.0000000000,35,30,0,AVAILABLE
MOMENTUM_AWAY_025,USD030_TARGET_2R,NATURAL,0,target_first,2026-02-17,57,57,0,-0.36842105263157894736842105263157894736842105263157894736842105263157894736842105,-21.0000000000,12,45,0,AVAILABLE
MOMENTUM_AWAY_025,USD030_TARGET_2R,NATURAL,0,target_first,2026-02-18,85,85,0,-0.082352941176470588235294117647058823529411764705882352941176470588235294117647059,-7.0000000000,26,59,0,AVAILABLE
MOMENTUM_AWAY_025,USD030_TARGET_2R,NATURAL,0,target_first,2026-02-19,59,59,0,0.42372881355932203389830508474576271186440677966101694915254237288135593220338983,25.0000000000,28,31,0,AVAILABLE
MOMENTUM_AWAY_025,USD030_TARGET_2R,NATURAL,0,target_first,2026-02-20,134,134,0,0.5000000000,67.0000000000,67,67,0,AVAILABLE
MOMENTUM_AWAY_025,USD030_TARGET_2R,NATURAL,0,target_first,2026-02-23,66,66,0,-0.18181818181818181818181818181818181818181818181818181818181818181818181818181818,-12.0000000000,18,48,0,AVAILABLE
MOMENTUM_AWAY_025,USD030_TARGET_2R,NATURAL,0,target_first,2026-02-24,72,72,0,0.2500000000,18.0000000000,30,42,0,AVAILABLE
MOMENTUM_AWAY_025,USD030_TARGET_2R,NATURAL,0,target_first,2026-02-25,37,37,0,-0.61531531531531531531531531531531531531531531531531531531531531531531531531531532,-22.766666666666666666666666666666666666666666666666666666666666666666666666666667,5,32,0,AVAILABLE
MOMENTUM_AWAY_025,USD030_TARGET_2R,NATURAL,0,target_first,2026-02-26,108,108,0,-0.19444444444444444444444444444444444444444444444444444444444444444444444444444444,-21.0000000000,29,79,0,AVAILABLE
MOMENTUM_AWAY_025,USD030_TARGET_2R,NATURAL,0,target_first,2026-02-27,78,78,0,0.076923076923076923076923076923076923076923076923076923076923076923076923076923077,6.0000000000,28,50,0,AVAILABLE
MOMENTUM_AWAY_025,USD030_TARGET_2R,NATURAL,0,target_first,2026-03-02,118,118,0,-0.46610169491525423728813559322033898305084745762711864406779661016949152542372881,-55.0000000000,21,97,0,AVAILABLE
MOMENTUM_AWAY_025,USD030_TARGET_2R,NATURAL,0,target_first,2026-03-03,64,64,0,-0.1562500000,-10.0000000000,18,46,0,AVAILABLE
MOMENTUM_AWAY_025,USD030_TARGET_2R,NATURAL,0,target_first,2026-03-04,101,101,0,0.30693069306930693069306930693069306930693069306930693069306930693069306930693069,31.0000000000,44,57,0,AVAILABLE
MOMENTUM_AWAY_025,USD030_TARGET_2R,NATURAL,0,target_first,2026-03-05,83,83,0,0.084337349397590361445783132530120481927710843373493975903614457831325301204819277,7.0000000000,30,53,0,AVAILABLE
MOMENTUM_AWAY_025,USD030_TARGET_2R,NATURAL,0,target_first,2026-03-06,24,24,0,0.2500000000,6.0000000000,10,14,0,AVAILABLE
MOMENTUM_AWAY_025,USD030_TARGET_2R,NATURAL,0,target_first,2026-03-09,27,27,0,0.55555555555555555555555555555555555555555555555555555555555555555555555555555556,15.0000000000,14,13,0,AVAILABLE
MOMENTUM_AWAY_025,USD030_TARGET_2R,NATURAL,0,target_first,2026-03-10,75,75,0,0.1200000000,9.0000000000,28,47,0,AVAILABLE
MOMENTUM_AWAY_025,USD030_TARGET_2R,NATURAL,0,target_first,2026-03-11,45,45,0,-0.066666666666666666666666666666666666666666666666666666666666666666666666666666667,-3.0000000000,14,31,0,AVAILABLE
MOMENTUM_AWAY_025,USD030_TARGET_2R,NATURAL,0,target_first,2026-03-12,34,34,0,0.14705882352941176470588235294117647058823529411764705882352941176470588235294118,5.0000000000,13,21,0,AVAILABLE
MOMENTUM_AWAY_025,USD030_TARGET_2R,NATURAL,0,target_first,2026-03-13,16,16,0,0.1250000000,2.0000000000,6,10,0,AVAILABLE
MOMENTUM_AWAY_025,USD030_TARGET_2R,NATURAL,0,target_first,2026-03-16,27,27,0,-0.22222222222222222222222222222222222222222222222222222222222222222222222222222222,-6.0000000000,7,20,0,AVAILABLE
MOMENTUM_AWAY_025,USD030_TARGET_2R,NATURAL,0,target_first,2026-03-17,20,20,0,0.6500000000,13.0000000000,11,9,0,AVAILABLE
MOMENTUM_AWAY_025,USD030_TARGET_2R,NATURAL,0,target_first,2026-03-18,23,23,0,1.0869565217391304347826086956521739130434782608695652173913043478260869565217391,25.0000000000,16,7,0,AVAILABLE
MOMENTUM_AWAY_025,USD030_TARGET_2R,NATURAL,0,target_first,2026-03-19,11,11,0,0.63636363636363636363636363636363636363636363636363636363636363636363636363636364,7.0000000000,6,5,0,AVAILABLE
MOMENTUM_AWAY_025,USD030_TARGET_2R,NATURAL,0,target_first,2026-03-20,7,7,0,0.28571428571428571428571428571428571428571428571428571428571428571428571428571429,2.0000000000,3,4,0,AVAILABLE
MOMENTUM_AWAY_025,USD030_TARGET_2R,NATURAL,0,target_first,2026-03-23,22,22,0,0.090909090909090909090909090909090909090909090909090909090909090909090909090909091,2.0000000000,8,14,0,AVAILABLE
MOMENTUM_AWAY_025,USD030_TARGET_2R,NATURAL,0,target_first,2026-03-24,27,27,0,-0.22222222222222222222222222222222222222222222222222222222222222222222222222222222,-6.0000000000,7,20,0,AVAILABLE
MOMENTUM_AWAY_025,USD030_TARGET_2R,NATURAL,0,target_first,2026-03-25,23,23,0,0.17391304347826086956521739130434782608695652173913043478260869565217391304347826,4.0000000000,9,14,0,AVAILABLE
MOMENTUM_AWAY_025,USD030_TARGET_2R,NATURAL,0,target_first,2026-03-26,23,23,0,0.69565217391304347826086956521739130434782608695652173913043478260869565217391304,16.0000000000,13,10,0,AVAILABLE
MOMENTUM_AWAY_025,USD030_TARGET_2R,NATURAL,0,target_first,2026-03-27,5,5,0,-0.4000000000,-2.0000000000,1,4,0,AVAILABLE
MOMENTUM_AWAY_025,USD030_TARGET_2R,NATURAL,0,target_first,2026-03-30,9,9,0,1.3333333333333333333333333333333333333333333333333333333333333333333333333333333,12.0000000000,7,2,0,AVAILABLE
MOMENTUM_AWAY_025,USD030_TARGET_2R,NATURAL,0,target_first,2026-03-31,17,17,0,-0.11764705882352941176470588235294117647058823529411764705882352941176470588235294,-2.0000000000,5,12,0,AVAILABLE
MOMENTUM_AWAY_025,USD030_TARGET_2R,NATURAL,0,target_first,2026-04-01,28,28,0,-0.14285714285714285714285714285714285714285714285714285714285714285714285714285714,-4.0000000000,8,20,0,AVAILABLE
MOMENTUM_AWAY_025,USD030_TARGET_2R,NATURAL,0,target_first,2026-04-02,36,36,0,0.5000000000,18.0000000000,18,18,0,AVAILABLE
